Source,Relation,Target
CHEMICAL_TRIAL:NCT05435352,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05435352,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02338531,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02338531,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02445391,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02445391,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01815242,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01815242,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01918306,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01918306,HAS_DRUG_CLASS,Kinase inhibitor
CHEMICAL_TRIAL:NCT01130259,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01130259,TARGETS_BIOMARKER,PARP
CHEMICAL_TRIAL:NCT01130259,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04517292,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04131881,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04131881,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03719326,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03719326,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT00998036,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT00998036,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01401959,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01401959,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05953909,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05953909,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03733119,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03733119,TARGETS_BIOMARKER,AKT
CHEMICAL_TRIAL:NCT03733119,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03733119,HAS_DRUG_CLASS,Kinase inhibitor
CHEMICAL_TRIAL:NCT02203513,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02203513,TARGETS_BIOMARKER,BRCA1
CHEMICAL_TRIAL:NCT02203513,TARGETS_BIOMARKER,BRCA2
CHEMICAL_TRIAL:NCT02203513,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01276496,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01276496,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT00448305,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03907800,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03907800,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04609215,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04609215,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01292083,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03586297,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03586297,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01363232,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01363232,TARGETS_BIOMARKER,EGFR
CHEMICAL_TRIAL:NCT01363232,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01363232,HAS_DRUG_CLASS,Kinase inhibitor
CHEMICAL_TRIAL:NCT03518242,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03518242,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05383196,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05383196,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04045522,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04045522,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02413320,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02413320,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03775928,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03775928,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02720185,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02720185,TARGETS_BIOMARKER,EGFR
CHEMICAL_TRIAL:NCT02720185,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02488967,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02488967,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01395056,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01395056,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02225470,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02225470,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01276899,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01276899,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06224387,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06224387,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03345485,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03345485,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01672671,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01672671,TARGETS_BIOMARKER,BRCA1
CHEMICAL_TRIAL:NCT01672671,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01672671,INVOLVES_PATHWAY,DNA repair
CHEMICAL_TRIAL:NCT02580747,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02580747,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01560663,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01560663,TARGETS_BIOMARKER,BRCA1
CHEMICAL_TRIAL:NCT01560663,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01560663,INVOLVES_PATHWAY,DNA repair
CHEMICAL_TRIAL:NCT03978663,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03978663,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03735082,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03735082,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01333137,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01333137,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01333137,HAS_DRUG_CLASS,Kinase inhibitor
CHEMICAL_TRIAL:NCT05296564,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05296564,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03328494,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03328494,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01216124,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01216124,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01434420,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01434420,TARGETS_BIOMARKER,BRCA1
CHEMICAL_TRIAL:NCT01434420,TARGETS_BIOMARKER,BRCA2
CHEMICAL_TRIAL:NCT01434420,TARGETS_BIOMARKER,PTEN
CHEMICAL_TRIAL:NCT01434420,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03799679,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03799679,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05893368,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05893368,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03254654,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01057069,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01057069,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03872791,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03872791,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02366949,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02366949,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02207335,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02207335,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02125344,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02125344,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04130750,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04130750,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03096054,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03096054,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01612910,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01612910,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06335069,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06335069,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02018458,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02018458,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02341911,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02341911,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT00483223,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT00483223,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06582615,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06582615,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04437160,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04437160,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04722978,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04722978,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01127763,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01127763,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02546934,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02347163,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02347163,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06460298,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04874064,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04874064,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05390710,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04136782,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04136782,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02525068,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02525068,TARGETS_BIOMARKER,AKT
CHEMICAL_TRIAL:NCT02525068,HAS_DRUG_CLASS,Kinase inhibitor
CHEMICAL_TRIAL:NCT01337765,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01337765,TARGETS_BIOMARKER,EGFR
CHEMICAL_TRIAL:NCT01337765,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01337765,HAS_DRUG_CLASS,Kinase inhibitor
CHEMICAL_TRIAL:NCT02744053,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02744053,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01372579,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01372579,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03077776,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03077776,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04677816,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04677816,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT00130533,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT00130533,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01194869,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01194869,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06291064,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06291064,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02934828,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02934828,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06678048,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06678048,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06876636,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06876636,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05086731,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05086731,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06746870,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06746870,TARGETS_BIOMARKER,EGFR
CHEMICAL_TRIAL:NCT06746870,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02455141,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02455141,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01881230,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01881230,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06229392,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06229392,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02157792,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02157792,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06598046,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06598046,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04213898,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04213898,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02041429,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02041429,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT00717951,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT00717951,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04031703,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04031703,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05212454,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05212454,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03822312,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03822312,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05504707,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05504707,TARGETS_BIOMARKER,HER3
CHEMICAL_TRIAL:NCT05504707,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02547987,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02547987,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03997968,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03997968,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05872412,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04799249,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04799249,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT04268693,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04268693,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01910844,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01910844,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT03075462,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT03075462,TARGETS_BIOMARKER,PARP
CHEMICAL_TRIAL:NCT03075462,TARGETS_BIOMARKER,EGFR
CHEMICAL_TRIAL:NCT03075462,TARGETS_BIOMARKER,VEGF
CHEMICAL_TRIAL:NCT03075462,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01953536,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01953536,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT06299202,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT06299202,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01565928,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04768426,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT04768426,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT05750719,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT05750719,TARGETS_BIOMARKER,BRCA1
CHEMICAL_TRIAL:NCT05750719,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02978495,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02978495,TARGETS_BIOMARKER,BRCA1
CHEMICAL_TRIAL:NCT02978495,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT02985658,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT02985658,TARGETS_BIOMARKER,AR
CHEMICAL_TRIAL:NCT01982448,USES_DRUG_TYPE,OTHER
CHEMICAL_TRIAL:NCT01982448,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT05692661,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT05692661,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06224244,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06224244,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06371989,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06371989,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03808662,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03808662,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06418126,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06418126,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04959474,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04959474,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04061408,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04061408,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03542175,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03542175,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT05318274,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT05318274,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03165487,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03165487,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT01375023,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT01375023,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03808337,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03808337,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT05132790,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03101683,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03101683,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT01818999,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06938724,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06938724,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT05528133,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02945579,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02945579,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03809000,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03809000,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT01111175,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT01111175,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT02464774,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02464774,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06182306,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06182306,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03318562,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03318562,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03394027,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03394027,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04101851,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04101851,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04274946,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04274946,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT07018505,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT07018505,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03623945,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03623945,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03958136,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03958136,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04292821,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04292821,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03596073,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03596073,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04241237,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04241237,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04890340,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04890340,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04225858,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03719833,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03719833,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03122444,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03122444,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04510129,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02639832,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02639832,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06039956,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06039956,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04291950,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04291950,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT01836640,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT01836640,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT02455791,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02455791,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06358573,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06358573,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT01083641,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT01083641,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT01984866,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04985357,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04985357,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03941730,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03941730,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT02576665,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02576665,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06246786,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06246786,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06246786,INVOLVES_PATHWAY,DNA repair
OTHER_TRIAL:NCT02921152,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT02921152,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT05062174,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT05062174,TARGETS_BIOMARKER,BRCA1
OTHER_TRIAL:NCT05062174,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT05935384,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT05935384,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06724263,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06724263,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06019052,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06019052,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06225505,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06225505,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03617341,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03617341,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04039893,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04039893,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06958224,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06958224,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT01770353,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03480659,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03480659,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06894173,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06894173,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06586047,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06586047,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03746431,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03746431,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04030507,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04030507,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03863457,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT03863457,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT04118062,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT04118062,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06962163,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06962163,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06508216,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06508216,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT06617169,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT06617169,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT00754312,USES_DRUG_TYPE,OTHER
OTHER_TRIAL:NCT00754312,TARGETS_BIOMARKER,AR
OTHER_TRIAL:NCT03355066,USES_DRUG_TYPE,OTHER
